trial_type,antonym_type,endpoint_low,endpoint_high,response,trial_num,rt,slider_position,adjective_type,adjective,positive,morphant,referent,lexant,name,gender,exptid,workerid
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.25,9,6158,1,morphant,irrational,rational,irrational,person,crazy,Laura,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.22,9,6158,2,neg_neg_positive,not not rational,rational,irrational,person,crazy,Samuel,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.3,9,6158,3,neg_positive,not rational,rational,irrational,person,crazy,Daniel,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.7,9,6158,4,positive,rational,rational,irrational,person,crazy,Cameron,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.25,10,7571,1,neg_neg_positive,not not educated,educated,uneducated,person,ignorant,Mia,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.67,10,7571,2,positive,educated,educated,uneducated,person,ignorant,John,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.29,10,7571,3,neg_positive,not educated,educated,uneducated,person,ignorant,Jackie,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.37,10,7571,4,morphant,uneducated,educated,uneducated,person,ignorant,William,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.26,11,9918,1,morphant,immature,mature,immature,person,childish,Melinda,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.28,11,9918,2,neg_positive,not mature,mature,immature,person,childish,Greg,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.67,11,9918,3,neg_neg_positive,not not mature,mature,immature,person,childish,Andrew,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.68,11,9918,4,positive,mature,mature,immature,person,childish,Tom,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.27,12,11267,1,neg_positive,not affectionate,affectionate,unaffectionate,person,cold,David,male,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.71,12,11267,2,positive,affectionate,affectionate,unaffectionate,person,cold,Sophia,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.29,12,11267,3,morphant,unaffectionate,affectionate,unaffectionate,person,cold,Claire,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.29,12,11267,4,neg_neg_positive,not not affectionate,affectionate,unaffectionate,person,cold,Nicole,female,1,3adfd489622f2bb57fa78f0a916957b8
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,1,1,22259,1,positive,sincere,sincere,insincere,person,fake,Gabriel,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.52,1,22259,2,neg_neg_positive,not not sincere,sincere,insincere,person,fake,Lucas,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.1,1,22259,3,neg_positive,not sincere,sincere,insincere,person,fake,Noah,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.01,1,22259,4,morphant,insincere,sincere,insincere,person,fake,Kathleen,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,1,2,11560,1,positive,resourceful,resourceful,unresourceful,person,wasteful,Jeremy,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0,2,11560,2,morphant,unresourceful,resourceful,unresourceful,person,wasteful,Dylan,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0,2,11560,3,neg_positive,not resourceful,resourceful,unresourceful,person,wasteful,Samuel,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.51,2,11560,4,neg_neg_positive,not not resourceful,resourceful,unresourceful,person,wasteful,John,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.5,3,10529,1,neg_neg_positive,not not forgiving,forgiving,unforgiving,person,resentful,Veronica,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0,3,10529,2,morphant,unforgiving,forgiving,unforgiving,person,resentful,Alison,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.03,3,10529,3,neg_positive,not forgiving,forgiving,unforgiving,person,resentful,Alexander,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.94,3,10529,4,positive,forgiving,forgiving,unforgiving,person,resentful,Monica,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,1,4,6094,1,positive,mature,mature,immature,person,childish,Claire,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.01,4,6094,2,morphant,immature,mature,immature,person,childish,Andrew,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.11,4,6094,3,neg_positive,not mature,mature,immature,person,childish,Stephen,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.51,4,6094,4,neg_neg_positive,not not mature,mature,immature,person,childish,Laura,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.16,5,6797,1,neg_positive,not educated,educated,uneducated,person,ignorant,Julia,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.5,5,6797,2,neg_neg_positive,not not educated,educated,uneducated,person,ignorant,Sasha,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.93,5,6797,3,positive,educated,educated,uneducated,person,ignorant,Sophia,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.01,5,6797,4,morphant,uneducated,educated,uneducated,person,ignorant,Brooke,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0,6,7376,1,morphant,unfriendly,friendly,unfriendly,person,mean,Charles,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0,6,7376,2,neg_positive,not friendly,friendly,unfriendly,person,mean,Amber,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.99,6,7376,3,positive,friendly,friendly,unfriendly,person,mean,Lee,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.54,6,7376,4,neg_neg_positive,not not friendly,friendly,unfriendly,person,mean,Eric,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.11,7,8866,1,neg_positive,not intelligent,intelligent,unintelligent,person,stupid,Greg,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.5,7,8866,2,neg_neg_positive,not not intelligent,intelligent,unintelligent,person,stupid,Jackie,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.01,7,8866,3,morphant,unintelligent,intelligent,unintelligent,person,stupid,Tom,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.99,7,8866,4,positive,intelligent,intelligent,unintelligent,person,stupid,Liam,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.02,8,16482,1,morphant,impolite,polite,impolite,person,rude,Alicia,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.02,8,16482,2,neg_positive,not polite,polite,impolite,person,rude,Jacob,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.99,8,16482,3,positive,polite,polite,impolite,person,rude,Nicole,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.51,8,16482,4,neg_neg_positive,not not polite,polite,impolite,person,rude,Diana,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.05,9,7136,1,neg_positive,not kind,kind,unkind,person,cruel,Mia,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.47,9,7136,2,neg_neg_positive,not not kind,kind,unkind,person,cruel,Angela,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0,9,7136,3,morphant,unkind,kind,unkind,person,cruel,Daniel,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.99,9,7136,4,positive,kind,kind,unkind,person,cruel,Stephanie,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.1,10,17810,1,neg_positive,not rational,rational,irrational,person,crazy,Emma,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0,10,17810,2,morphant,irrational,rational,irrational,person,crazy,Anthony,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.98,10,17810,3,positive,rational,rational,irrational,person,crazy,Michael,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.52,10,17810,4,neg_neg_positive,not not rational,rational,irrational,person,crazy,Melinda,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unhappy<br>person in the world,the most happy<br>person in the world,0.97,11,7894,1,positive,happy,happy,unhappy,person,sad,Michelle,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unhappy<br>person in the world,the most happy<br>person in the world,0.02,11,7894,2,morphant,unhappy,happy,unhappy,person,sad,Cameron,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unhappy<br>person in the world,the most happy<br>person in the world,0.12,11,7894,3,neg_positive,not happy,happy,unhappy,person,sad,Kim,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unhappy<br>person in the world,the most happy<br>person in the world,0.53,11,7894,4,neg_neg_positive,not not happy,happy,unhappy,person,sad,Mason,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.97,12,6190,1,positive,ambitious,ambitious,unambitious,person,lazy,William,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.02,12,6190,2,morphant,unambitious,ambitious,unambitious,person,lazy,David,male,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.01,12,6190,3,neg_positive,not ambitious,ambitious,unambitious,person,lazy,Maya,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.52,12,6190,4,neg_neg_positive,not not ambitious,ambitious,unambitious,person,lazy,Jennifer,female,1,6249a1797e7ebf5985df10889a472c73
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.36,1,11181,1,morphant,insincere,sincere,insincere,person,fake,Michelle,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.63,1,11181,2,neg_neg_positive,not not sincere,sincere,insincere,person,fake,Jennifer,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.53,1,11181,3,neg_positive,not sincere,sincere,insincere,person,fake,Jeremy,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most insincere<br>person in the world,the most sincere<br>person in the world,0.4,1,11181,4,positive,sincere,sincere,insincere,person,fake,Gabriel,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.55,2,11688,1,neg_neg_positive,not not patriotic,patriotic,unpatriotic,person,traitorous,Brooke,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.13,2,11688,2,morphant,unpatriotic,patriotic,unpatriotic,person,traitorous,Kim,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.08,2,11688,3,neg_positive,not patriotic,patriotic,unpatriotic,person,traitorous,Alicia,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.92,2,11688,4,positive,patriotic,patriotic,unpatriotic,person,traitorous,Mason,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.14,3,8412,1,neg_positive,not forgiving,forgiving,unforgiving,person,resentful,Julia,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.85,3,8412,2,neg_neg_positive,not not forgiving,forgiving,unforgiving,person,resentful,Kathleen,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.14,3,8412,3,morphant,unforgiving,forgiving,unforgiving,person,resentful,Emma,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.9,3,8412,4,positive,forgiving,forgiving,unforgiving,person,resentful,Andrew,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.13,4,7770,1,morphant,immature,mature,immature,person,childish,David,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.12,4,7770,2,neg_positive,not mature,mature,immature,person,childish,Eric,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.9,4,7770,3,positive,mature,mature,immature,person,childish,Tom,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.87,4,7770,4,neg_neg_positive,not not mature,mature,immature,person,childish,Nicole,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.92,5,5210,1,neg_neg_positive,not not rational,rational,irrational,person,crazy,Noah,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.08,5,5210,2,neg_positive,not rational,rational,irrational,person,crazy,Jackie,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.93,5,5210,3,positive,rational,rational,irrational,person,crazy,Mia,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.06,5,5210,4,morphant,irrational,rational,irrational,person,crazy,William,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.07,6,5940,1,morphant,unattractive,attractive,unattractive,person,ugly,Cameron,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.89,6,5940,2,neg_neg_positive,not not attractive,attractive,unattractive,person,ugly,Charles,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.92,6,5940,3,positive,attractive,attractive,unattractive,person,ugly,Anthony,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.06,6,5940,4,neg_positive,not attractive,attractive,unattractive,person,ugly,Stephen,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.09,7,6294,1,neg_positive,not reliable,reliable,unreliable,person,flaky,Samuel,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.05,7,6294,2,morphant,unreliable,reliable,unreliable,person,flaky,Melinda,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.96,7,6294,3,positive,reliable,reliable,unreliable,person,flaky,John,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.95,7,6294,4,neg_neg_positive,not not reliable,reliable,unreliable,person,flaky,Angela,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most dishonest<br>person in the world,the most honest<br>person in the world,0.96,8,4887,1,neg_neg_positive,not not honest,honest,dishonest,person,deceitful,Maya,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most dishonest<br>person in the world,the most honest<br>person in the world,0.99,8,4887,2,positive,honest,honest,dishonest,person,deceitful,Liam,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most dishonest<br>person in the world,the most honest<br>person in the world,0.04,8,4887,3,morphant,dishonest,honest,dishonest,person,deceitful,Stephanie,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most dishonest<br>person in the world,the most honest<br>person in the world,0.05,8,4887,4,neg_positive,not honest,honest,dishonest,person,deceitful,Sasha,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.8,9,4798,1,positive,educated,educated,uneducated,person,ignorant,Sophia,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.93,9,4798,2,neg_neg_positive,not not educated,educated,uneducated,person,ignorant,Lucas,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.08,9,4798,3,neg_positive,not educated,educated,uneducated,person,ignorant,Jacob,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.06,9,4798,4,morphant,uneducated,educated,uneducated,person,ignorant,Diana,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.94,10,5908,1,positive,resourceful,resourceful,unresourceful,person,wasteful,Daniel,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.97,10,5908,2,neg_neg_positive,not not resourceful,resourceful,unresourceful,person,wasteful,Laura,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0,10,5908,3,morphant,unresourceful,resourceful,unresourceful,person,wasteful,Amber,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.04,10,5908,4,neg_positive,not resourceful,resourceful,unresourceful,person,wasteful,Alison,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.08,11,5951,1,morphant,unaffectionate,affectionate,unaffectionate,person,cold,Dylan,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.96,11,5951,2,positive,affectionate,affectionate,unaffectionate,person,cold,Monica,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.94,11,5951,3,neg_neg_positive,not not affectionate,affectionate,unaffectionate,person,cold,Michael,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.03,11,5951,4,neg_positive,not affectionate,affectionate,unaffectionate,person,cold,Claire,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.07,12,5416,1,neg_positive,not generous,generous,ungenerous,person,stingy,Alexander,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.05,12,5416,2,morphant,ungenerous,generous,ungenerous,person,stingy,Lee,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.95,12,5416,3,neg_neg_positive,not not generous,generous,ungenerous,person,stingy,Veronica,female,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.96,12,5416,4,positive,generous,generous,ungenerous,person,stingy,Greg,male,1,c1bcc3dc7a15bf3a9ab76c01d5e146da
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.27,1,30978,1,morphant,unintelligent,intelligent,unintelligent,person,stupid,Jeremy,male,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.63,1,30978,2,neg_neg_positive,not not intelligent,intelligent,unintelligent,person,stupid,John,male,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.41,1,30978,3,neg_positive,not intelligent,intelligent,unintelligent,person,stupid,Sophia,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.75,1,30978,4,positive,intelligent,intelligent,unintelligent,person,stupid,Veronica,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.75,2,8647,1,positive,patriotic,patriotic,unpatriotic,person,traitorous,Samuel,male,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.66,2,8647,2,neg_neg_positive,not not patriotic,patriotic,unpatriotic,person,traitorous,Jackie,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.23,2,8647,3,neg_positive,not patriotic,patriotic,unpatriotic,person,traitorous,Kim,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unpatriotic<br>person in the world,the most patriotic<br>person in the world,0.13,2,8647,4,morphant,unpatriotic,patriotic,unpatriotic,person,traitorous,Jacob,male,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.29,3,9793,1,neg_positive,not interesting,interesting,uninteresting,person,boring,Sasha,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.75,3,9793,2,positive,interesting,interesting,uninteresting,person,boring,Mason,male,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.17,3,9793,3,morphant,uninteresting,interesting,uninteresting,person,boring,Cameron,male,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.67,3,9793,4,neg_neg_positive,not not interesting,interesting,uninteresting,person,boring,Amber,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.24,4,10610,1,morphant,unreliable,reliable,unreliable,person,flaky,Alicia,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.64,4,10610,2,neg_neg_positive,not not reliable,reliable,unreliable,person,flaky,Michelle,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.8,4,10610,3,positive,reliable,reliable,unreliable,person,flaky,Kathleen,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.35,4,10610,4,neg_positive,not reliable,reliable,unreliable,person,flaky,Claire,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.6,5,6518,1,neg_neg_positive,not not kind,kind,unkind,person,cruel,Monica,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.41,5,6518,2,neg_positive,not kind,kind,unkind,person,cruel,Jennifer,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.19,5,6518,3,morphant,unkind,kind,unkind,person,cruel,Maya,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.85,5,6518,4,positive,kind,kind,unkind,person,cruel,Emma,female,1,43c967d888da00c1ed560b45a828244a
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.41,6,8008,1,neg_positive,not forgiving,forgiving,unforgiving,person,resentful,Gabriel,male,1,43c967d888da00c1ed560b45a828244a
